Source,Target,Type,Id,Label,timeset,Weight
10843,10536,Undirected,260266,,,10
10829,10536,Undirected,260251,,,3
10800,10536,Undirected,260463,,,2
10790,10536,Undirected,260821,,,4
10774,10536,Undirected,260034,,,13
10749,10536,Undirected,308676,,,6
10748,10536,Undirected,308435,,,3
10747,10536,Undirected,249451,,,27
10706,10536,Undirected,363727,,,1
10689,10536,Undirected,321193,,,2
10678,10536,Undirected,364459,,,1
10666,10536,Undirected,284638,,,1
10664,10536,Undirected,259990,,,10
10658,10536,Undirected,356455,,,2
10657,10536,Undirected,400236,,,2
10656,10536,Undirected,259958,,,7
10655,10536,Undirected,356452,,,1
10654,10536,Undirected,356447,,,2
10628,10536,Undirected,260507,,,7
10625,10536,Undirected,284642,,,19
10622,10536,Undirected,365467,,,1
10573,10536,Undirected,224443,,,1
10569,10536,Undirected,224537,,,1
10564,10536,Undirected,224631,,,3
10555,10536,Undirected,224695,,,2
10552,10536,Undirected,246962,,,7
10551,10536,Undirected,260472,,,19
10537,10536,Undirected,224310,,,2
10537,17283,Undirected,372118,,,3
10537,16876,Undirected,372128,,,1
10537,16098,Undirected,376802,,,1
10537,16054,Undirected,362981,,,1
10537,15326,Undirected,361376,,,1
10537,15136,Undirected,270572,,,1
10537,14710,Undirected,269999,,,2
10537,14638,Undirected,260768,,,1
10537,14561,Undirected,322431,,,2
10537,14486,Undirected,362295,,,1
10537,14361,Undirected,320958,,,1
10537,14180,Undirected,385210,,,1
10537,13807,Undirected,311964,,,1
10537,13795,Undirected,296322,,,3
10537,13715,Undirected,396314,,,3
10537,13607,Undirected,294474,,,1
10537,12963,Undirected,241400,,,1
10537,12891,Undirected,270576,,,1
10537,12828,Undirected,331198,,,1
10537,12807,Undirected,327828,,,1
10537,12805,Undirected,327824,,,1
10537,12778,Undirected,239536,,,1
10537,12771,Undirected,239537,,,4
10537,12770,Undirected,239526,,,3
10537,12737,Undirected,357655,,,1
10537,12634,Undirected,361379,,,1
10537,12610,Undirected,382700,,,1
10537,12606,Undirected,327825,,,1
10537,12574,Undirected,296367,,,3
10537,12419,Undirected,363046,,,1
10537,12416,Undirected,363045,,,1
10537,12299,Undirected,270573,,,1
10537,12297,Undirected,327832,,,1
10537,12296,Undirected,270578,,,1
10537,12247,Undirected,365267,,,1
10537,12204,Undirected,251879,,,1
10537,12150,Undirected,396319,,,1
10537,12147,Undirected,271222,,,2
10537,12136,Undirected,270581,,,1
10537,12121,Undirected,356570,,,1
10537,12112,Undirected,361993,,,3
10537,12092,Undirected,300872,,,2
10537,12062,Undirected,361382,,,2
10537,12060,Undirected,361380,,,1
10537,11979,Undirected,331201,,,7
10537,11976,Undirected,294505,,,2
10537,11972,Undirected,331199,,,7
10537,11922,Undirected,260771,,,1
10537,11916,Undirected,318659,,,5
10537,11915,Undirected,252346,,,4
10537,11886,Undirected,331202,,,1
10537,11827,Undirected,275900,,,1
10537,11818,Undirected,260777,,,1
10537,11817,Undirected,396313,,,3
10537,11816,Undirected,327826,,,1
10537,11772,Undirected,274575,,,3
10537,11748,Undirected,270574,,,3
10537,11700,Undirected,320959,,,1
10537,11695,Undirected,230071,,,2
10537,11687,Undirected,230070,,,1
10537,11591,Undirected,376801,,,1
10537,11578,Undirected,264396,,,5
10537,11567,Undirected,385208,,,1
10537,11557,Undirected,241435,,,9
10537,11546,Undirected,274573,,,2
10537,11532,Undirected,229136,,,1
10537,11529,Undirected,361381,,,3
10537,11523,Undirected,348602,,,1
10537,11511,Undirected,365243,,,1
10537,11510,Undirected,342025,,,5
10537,11487,Undirected,229135,,,1
10537,11469,Undirected,270575,,,1
10537,11461,Undirected,357656,,,1
10537,11457,Undirected,251835,,,1
10537,11422,Undirected,274569,,,5
10537,11421,Undirected,362243,,,1
10537,11375,Undirected,267849,,,18
10537,11372,Undirected,362980,,,1
10537,11323,Undirected,241399,,,1
10537,11289,Undirected,313114,,,11
10537,11269,Undirected,260769,,,1
10537,11225,Undirected,296331,,,1
10537,11217,Undirected,251834,,,1
10537,11211,Undirected,376803,,,1
10537,11176,Undirected,356171,,,1
10537,11165,Undirected,229134,,,7
10537,11156,Undirected,385211,,,1
10537,11149,Undirected,372129,,,1
10537,11143,Undirected,300871,,,2
10537,11138,Undirected,337454,,,1
10537,11128,Undirected,260778,,,1
10537,11099,Undirected,327831,,,1
10537,11092,Undirected,267885,,,5
10537,11008,Undirected,260776,,,1
10537,10987,Undirected,260767,,,1
10537,10986,Undirected,260772,,,1
10537,10983,Undirected,385209,,,6
10537,10958,Undirected,356196,,,2
10537,10953,Undirected,357654,,,5
10537,10947,Undirected,356191,,,1
10537,10940,Undirected,356202,,,2
10537,10906,Undirected,385214,,,1
10537,10901,Undirected,380324,,,2
10537,10898,Undirected,225660,,,1
10537,10846,Undirected,361935,,,1
10537,10845,Undirected,251816,,,13
10537,10844,Undirected,232663,,,10
10537,10829,Undirected,251817,,,38
10537,10827,Undirected,232665,,,7
10537,10806,Undirected,270582,,,1
10537,10804,Undirected,270580,,,2
10537,10802,Undirected,270001,,,1
10537,10800,Undirected,270577,,,1
10537,10790,Undirected,260773,,,1
10537,10772,Undirected,275902,,,1
10537,10761,Undirected,230072,,,1
10537,10758,Undirected,230073,,,1
10537,10747,Undirected,260774,,,10
10537,10711,Undirected,260775,,,1
10537,10704,Undirected,268800,,,7
10537,10701,Undirected,345438,,,2
10537,10656,Undirected,331203,,,5
10537,10655,Undirected,327830,,,3
10537,10645,Undirected,274574,,,2
10537,10644,Undirected,274601,,,3
10537,10643,Undirected,327827,,,2
10537,10640,Undirected,396317,,,9
10537,10638,Undirected,342006,,,1
10537,10628,Undirected,268799,,,9
10537,10625,Undirected,270570,,,15
10537,10622,Undirected,385213,,,2
10537,10613,Undirected,318646,,,2
10537,10611,Undirected,318655,,,3
10537,10577,Undirected,327829,,,1
10537,10575,Undirected,260770,,,5
10537,10571,Undirected,270000,,,7
10537,10570,Undirected,264361,,,11
10537,10567,Undirected,365242,,,2
10537,10565,Undirected,294476,,,8
10537,10561,Undirected,275901,,,5
10537,10559,Undirected,275903,,,1
10537,10558,Undirected,229137,,,32
10537,10557,Undirected,251881,,,18
10537,10556,Undirected,270571,,,5
10537,10553,Undirected,232662,,,63
10537,10552,Undirected,362882,,,5
10537,10551,Undirected,239499,,,26
10537,10542,Undirected,251823,,,12
10537,10541,Undirected,241436,,,30
10537,10539,Undirected,225662,,,76
10537,10538,Undirected,270579,,,4
18299,10537,Undirected,324830,,,1
18298,10537,Undirected,327673,,,1
18297,10537,Undirected,327780,,,1
17411,10537,Undirected,306723,,,1
17410,10537,Undirected,306537,,,1
16793,10537,Undirected,362818,,,1
16790,10537,Undirected,362925,,,2
16788,10537,Undirected,362869,,,1
16417,10537,Undirected,327544,,,1
16332,10537,Undirected,396160,,,2
16303,10537,Undirected,361705,,,1
16172,10537,Undirected,294311,,,2
16056,10537,Undirected,362761,,,1
16055,10537,Undirected,362802,,,1
16053,10537,Undirected,362846,,,1
15725,10537,Undirected,324339,,,2
15686,10537,Undirected,306478,,,2
15418,10537,Undirected,275160,,,1
15088,10537,Undirected,306642,,,2
15004,10537,Undirected,267852,,,3
15002,10537,Undirected,325803,,,1
14917,10537,Undirected,306557,,,2
14665,10537,Undirected,260292,,,1
14630,10537,Undirected,260564,,,1
14623,10537,Undirected,260697,,,1
14555,10537,Undirected,364811,,,1
14514,10537,Undirected,361270,,,4
14512,10537,Undirected,320890,,,3
14509,10537,Undirected,320880,,,3
14507,10537,Undirected,320953,,,3
14425,10537,Undirected,325217,,,1
14424,10537,Undirected,275039,,,1
14296,10537,Undirected,326894,,,1
14269,10537,Undirected,306448,,,2
14122,10537,Undirected,270235,,,1
14030,10537,Undirected,342194,,,1
14018,10537,Undirected,252345,,,2
13885,10537,Undirected,296403,,,1
13743,10537,Undirected,260376,,,1
13619,10537,Undirected,327751,,,1
13437,10537,Undirected,296409,,,2
13278,10537,Undirected,264355,,,1
13208,10537,Undirected,352158,,,1
13132,10537,Undirected,275180,,,2
13131,10537,Undirected,275187,,,3
13130,10537,Undirected,327345,,,3
12964,10537,Undirected,241393,,,1
12961,10537,Undirected,241378,,,1
12954,10537,Undirected,324668,,,1
12864,10537,Undirected,361353,,,1
12806,10537,Undirected,306678,,,2
12777,10537,Undirected,327251,,,2
12745,10537,Undirected,269928,,,1
12744,10537,Undirected,270295,,,1
12728,10537,Undirected,324500,,,2
12678,10537,Undirected,320562,,,1
12641,10537,Undirected,352111,,,2
12609,10537,Undirected,326518,,,1
12608,10537,Undirected,326734,,,1
12607,10537,Undirected,327807,,,1
12573,10537,Undirected,296413,,,2
12553,10537,Undirected,325922,,,1
12435,10537,Undirected,374961,,,1
12413,10537,Undirected,362948,,,2
12411,10537,Undirected,363044,,,1
12409,10537,Undirected,362937,,,1
12405,10537,Undirected,294415,,,2
12363,10537,Undirected,352099,,,3
12330,10537,Undirected,374956,,,1
12317,10537,Undirected,270528,,,1
12198,10537,Undirected,327509,,,1
12196,10537,Undirected,325621,,,1
12182,10537,Undirected,296289,,,5
12179,10537,Undirected,264401,,,10
12177,10537,Undirected,318684,,,1
12145,10537,Undirected,264416,,,1
12116,10537,Undirected,342012,,,1
12111,10537,Undirected,294447,,,4
12098,10537,Undirected,264407,,,1
12095,10537,Undirected,352128,,,1
12093,10537,Undirected,342143,,,1
12065,10537,Undirected,361375,,,1
12005,10537,Undirected,275103,,,4
12004,10537,Undirected,361768,,,1
11996,10537,Undirected,325304,,,1
11992,10537,Undirected,361850,,,1
11971,10537,Undirected,260089,,,1
11942,10537,Undirected,324333,,,2
11933,10537,Undirected,318651,,,1
11918,10537,Undirected,342016,,,2
11911,10537,Undirected,325744,,,1
11885,10537,Undirected,327097,,,1
11851,10537,Undirected,352149,,,1
11819,10537,Undirected,260437,,,1
11815,10537,Undirected,260484,,,1
11814,10537,Undirected,260421,,,1
11811,10537,Undirected,326243,,,1
11777,10537,Undirected,356119,,,1
11701,10537,Undirected,306603,,,1
11675,10537,Undirected,366742,,,2
11674,10537,Undirected,326626,,,7
11659,10537,Undirected,230052,,,2
11655,10537,Undirected,366729,,,1
11652,10537,Undirected,241434,,,1
11564,10537,Undirected,320929,,,3
11555,10537,Undirected,264348,,,2
11530,10537,Undirected,229109,,,1
11520,10537,Undirected,361930,,,3
11495,10537,Undirected,361785,,,1
11456,10537,Undirected,361865,,,1
11442,10537,Undirected,251809,,,3
11404,10537,Undirected,362878,,,1
11394,10537,Undirected,260661,,,1
11380,10537,Undirected,275188,,,1
11379,10537,Undirected,269978,,,2
11374,10537,Undirected,306715,,,2
11373,10537,Undirected,362975,,,1
11364,10537,Undirected,269938,,,17
11271,10537,Undirected,260766,,,2
11263,10537,Undirected,269985,,,4
11257,10537,Undirected,326127,,,1
11254,10537,Undirected,284288,,,9
11251,10537,Undirected,284294,,,10
11241,10537,Undirected,229101,,,1
11216,10537,Undirected,327725,,,1
11184,10537,Undirected,357880,,,5
11175,10537,Undirected,356168,,,1
11140,10537,Undirected,241424,,,12
11136,10537,Undirected,270411,,,1
11131,10537,Undirected,275189,,,1
11129,10537,Undirected,275136,,,1
11100,10537,Undirected,300838,,,2
11093,10537,Undirected,361682,,,1
11091,10537,Undirected,324558,,,1
11012,10537,Undirected,352153,,,4
10998,10537,Undirected,356550,,,1
10993,10537,Undirected,361915,,,1
10946,10537,Undirected,394478,,,1
10944,10537,Undirected,269966,,,1
10943,10537,Undirected,275184,,,1
10942,10537,Undirected,275076,,,1
10902,10537,Undirected,306738,,,2
10900,10537,Undirected,361825,,,2
10843,10537,Undirected,241480,,,13
10835,10537,Undirected,380319,,,2
10832,10537,Undirected,324415,,,2
10825,10537,Undirected,270569,,,1
10818,10537,Undirected,327767,,,2
10805,10537,Undirected,269995,,,2
10803,10537,Undirected,270555,,,1
10801,10537,Undirected,269894,,,2
10774,10537,Undirected,260038,,,6
10771,10537,Undirected,275895,,,2
10748,10537,Undirected,230061,,,3
10738,10537,Undirected,306434,,,3
10727,10537,Undirected,306625,,,3
10706,10537,Undirected,380288,,,1
10702,10537,Undirected,327139,,,1
10693,10537,Undirected,300849,,,1
10689,10537,Undirected,380307,,,1
10677,10537,Undirected,374966,,,1
10667,10537,Undirected,356126,,,1
10664,10537,Undirected,259991,,,1
10659,10537,Undirected,327794,,,1
10658,10537,Undirected,324752,,,1
10657,10537,Undirected,325874,,,1
10654,10537,Undirected,326042,,,1
10642,10537,Undirected,327020,,,1
10641,10537,Undirected,361934,,,1
10632,10537,Undirected,361981,,,1
10621,10537,Undirected,352143,,,1
10616,10537,Undirected,225658,,,1
10614,10537,Undirected,318654,,,1
10566,10537,Undirected,260159,,,3
10563,10537,Undirected,374948,,,1
10560,10537,Undirected,260641,,,2
10540,10537,Undirected,224306,,,1
10538,18297,Undirected,354497,,,1
10538,17575,Undirected,369617,,,1
10538,17411,Undirected,354499,,,1
10538,17297,Undirected,369558,,,2
10538,16876,Undirected,391966,,,1
10538,16045,Undirected,283738,,,1
10538,15725,Undirected,347991,,,1
10538,15649,Undirected,363678,,,1
10538,15648,Undirected,363648,,,2
10538,15136,Undirected,270647,,,1
10538,15016,Undirected,329249,,,2
10538,14964,Undirected,363649,,,1
10538,14917,Undirected,354496,,,1
10538,14693,Undirected,329253,,,1
10538,14692,Undirected,329252,,,2
10538,14667,Undirected,261875,,,1
10538,14641,Undirected,329251,,,2
10538,14640,Undirected,263184,,,3
10538,14626,Undirected,329248,,,2
10538,14625,Undirected,329250,,,1
10538,14623,Undirected,366988,,,1
10538,14622,Undirected,329254,,,1
10538,14619,Undirected,329255,,,2
10538,14614,Undirected,363650,,,2
10538,14296,Undirected,354501,,,1
10538,14122,Undirected,349891,,,2
10538,14018,Undirected,345441,,,11
10538,13893,Undirected,363651,,,2
10538,13885,Undirected,354507,,,1
10538,13881,Undirected,354492,,,1
10538,13761,Undirected,264082,,,6
10538,13607,Undirected,378917,,,1
10538,13574,Undirected,363719,,,1
10538,13489,Undirected,246751,,,4
10538,13488,Undirected,246750,,,2
10538,13487,Undirected,246749,,,5
10538,13486,Undirected,246746,,,2
10538,13484,Undirected,246743,,,2
10538,13483,Undirected,246742,,,1
10538,13482,Undirected,246740,,,1
10538,13481,Undirected,246739,,,2
10538,13480,Undirected,246738,,,1
10538,13437,Undirected,354500,,,1
10538,13366,Undirected,310038,,,3
10538,13131,Undirected,359224,,,1
10538,13094,Undirected,341539,,,1
10538,13092,Undirected,341541,,,1
10538,12891,Undirected,270652,,,1
10538,12886,Undirected,246744,,,2
10538,12884,Undirected,246748,,,2
10538,12819,Undirected,369931,,,1
10538,12805,Undirected,354506,,,2
10538,12608,Undirected,294137,,,1
10538,12553,Undirected,240930,,,4
10538,12363,Undirected,369615,,,1
10538,12330,Undirected,307798,,,4
10538,12317,Undirected,359210,,,1
10538,12300,Undirected,354493,,,1
10538,12299,Undirected,270648,,,3
10538,12297,Undirected,261877,,,1
10538,12296,Undirected,270655,,,1
10538,12242,Undirected,283737,,,1
10538,12238,Undirected,283739,,,1
10538,12233,Undirected,348761,,,1
10538,12180,Undirected,400000,,,1
10538,12179,Undirected,270656,,,4
10538,12176,Undirected,354498,,,1
10538,12121,Undirected,311274,,,7
10538,12116,Undirected,354491,,,1
10538,12059,Undirected,366986,,,1
10538,11918,Undirected,400269,,,1
10538,11917,Undirected,389795,,,4
10538,11916,Undirected,377372,,,1
10538,11853,Undirected,377373,,,1
10538,11851,Undirected,377375,,,1
10538,11830,Undirected,359223,,,1
10538,11814,Undirected,261876,,,5
10538,11802,Undirected,341604,,,4
10538,11798,Undirected,240226,,,1
10538,11796,Undirected,240224,,,1
10538,11772,Undirected,354504,,,4
10538,11748,Undirected,270649,,,4
10538,11699,Undirected,323125,,,7
10538,11674,Undirected,354505,,,1
10538,11651,Undirected,252740,,,5
10538,11633,Undirected,294174,,,1
10538,11598,Undirected,369616,,,1
10538,11557,Undirected,260718,,,4
10538,11555,Undirected,360210,,,3
10538,11529,Undirected,341540,,,1
10538,11523,Undirected,400273,,,1
10538,11520,Undirected,361929,,,3
10538,11487,Undirected,388769,,,2
10538,11469,Undirected,270651,,,1
10538,11457,Undirected,378900,,,1
10538,11456,Undirected,309030,,,6
10538,11431,Undirected,401160,,,1
10538,11422,Undirected,252739,,,7
10538,11406,Undirected,228062,,,7
10538,11401,Undirected,228041,,,7
10538,11394,Undirected,246752,,,20
10538,11383,Undirected,369557,,,1
10538,11375,Undirected,369614,,,4
10538,11374,Undirected,354508,,,1
10538,11364,Undirected,349890,,,3
10538,11339,Undirected,294168,,,6
10538,11325,Undirected,240975,,,2
10538,11324,Undirected,243534,,,1
10538,11321,Undirected,240972,,,2
10538,11318,Undirected,240977,,,2
10538,11317,Undirected,335923,,,1
10538,11316,Undirected,240969,,,2
10538,11314,Undirected,400972,,,4
10538,11313,Undirected,240934,,,3
10538,11312,Undirected,240933,,,3
10538,11292,Undirected,335922,,,1
10538,11289,Undirected,331968,,,9
10538,11269,Undirected,260716,,,2
10538,11263,Undirected,313175,,,2
10538,11216,Undirected,345000,,,4
10538,11165,Undirected,354503,,,5
10538,11149,Undirected,265353,,,3
10538,11138,Undirected,401267,,,1
10538,11136,Undirected,302704,,,3
10538,11092,Undirected,394699,,,2
10538,11088,Undirected,283740,,,1
10538,11082,Undirected,239125,,,8
10538,11034,Undirected,394698,,,1
10538,11012,Undirected,251008,,,17
10538,10998,Undirected,354495,,,1
10538,10994,Undirected,225978,,,10
10538,10993,Undirected,376937,,,2
10538,10986,Undirected,260717,,,9
10538,10970,Undirected,311277,,,5
10538,10966,Undirected,311275,,,1
10538,10946,Undirected,302669,,,8
10538,10943,Undirected,401161,,,2
10538,10924,Undirected,377371,,,1
10538,10908,Undirected,294167,,,4
10538,10849,Undirected,251060,,,1
10538,10844,Undirected,260720,,,6
10538,10829,Undirected,365237,,,8
10538,10827,Undirected,225384,,,4
10538,10825,Undirected,225385,,,3
10538,10800,Undirected,270654,,,3
10538,10792,Undirected,360212,,,1
10538,10769,Undirected,246753,,,5
10538,10711,Undirected,260719,,,6
10538,10701,Undirected,354502,,,1
10538,10698,Undirected,377370,,,2
10538,10687,Undirected,377377,,,1
10538,10685,Undirected,313882,,,1
10538,10679,Undirected,246737,,,6
10538,10668,Undirected,302687,,,1
10538,10659,Undirected,253526,,,7
10538,10655,Undirected,349587,,,7
10538,10654,Undirected,253525,,,8
10538,10645,Undirected,252742,,,1
10538,10644,Undirected,252715,,,6
10538,10642,Undirected,251025,,,3
10538,10638,Undirected,225980,,,28
10538,10622,Undirected,265352,,,8
10538,10577,Undirected,246747,,,11
10538,10576,Undirected,397668,,,1
10538,10575,Undirected,240932,,,12
10538,10574,Undirected,239986,,,1
10538,10571,Undirected,225383,,,26
10538,10570,Undirected,225382,,,40
10538,10568,Undirected,374239,,,6
10538,10567,Undirected,277999,,,8
10538,10566,Undirected,246756,,,10
10538,10565,Undirected,246741,,,35
10538,10564,Undirected,335929,,,4
10538,10563,Undirected,335924,,,2
10538,10562,Undirected,250952,,,6
10538,10561,Undirected,246755,,,7
10538,10560,Undirected,246754,,,5
10538,10559,Undirected,246745,,,7
10538,10558,Undirected,240973,,,12
10538,10556,Undirected,224682,,,10
10538,10555,Undirected,224681,,,1
10538,10550,Undirected,263183,,,10
10538,10542,Undirected,354494,,,7
10538,10541,Undirected,240967,,,15
10538,10540,Undirected,335927,,,6
10538,10539,Undirected,270653,,,16
19841,10538,Undirected,369103,,,1
18343,10538,Undirected,329239,,,1
18298,10538,Undirected,354246,,,1
